Compulsory schooling triggers mechanisms that block exploratory learning that underlies efficient acquisition of knowledge and skills|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
As it is possible to condition a Pavlov's dog to fear the sound of a bell, it is possible to condition a human being to panic at the sight of a math formula|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Toxic memory is essential for understanding that early and accelerated education may be dangerous!|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Displeasure in learning carries a risk of developing toxic memories that may have a dramatic long-term impact on the Learn drive (i.e. interest in learning)|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
The school system is an inherently unhappy structure. It has an uncanny ability to turn learning, one of the greatest joys of life, into a form of mental torture.|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Only natural learning reliant on the learn drive makes it possible to form a coherent mnemonic representations that last for life|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Misemployment of the learn drive, the genius neural mechanisms developed in the course of evolution, is the key tragedy of modern mass education|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
The difference between a forgotten memory and a toxic memory in SuperMemo is that the first thing you remember about a toxic question is that you do not remember the answer|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Schools fail because they disrespect and suppress basic learning, creativity, and problem solving mechanisms. For institutions responsible for fostering science, schools are egregiously ignorant of essential principles of how the brain works|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Focus on short-term outcomes in schooling results in pressures extending well beyond the optimum push zone|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
The push should transfer a kid from one area of high learntropy to another area of high learntropy. It should not push the kid into unpleasant learning!|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
One of the greatest dangers of teaching is the illusion in which positive short-term effects obscure negative long-term outcomes|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
The unceasing pressure of schooling may result in a constant need to increase pressure to achieve the same outcomes|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
To live up to your intellectual and creative potential, you should respect and protect the natural creativity cycle.|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Those who do not follow the natural creativity cycle are less likely to come up with big ideas and be efficient problem solvers|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Human brain works like a perfect inventing machine. It gathers information, converts it into coherent knowledge, creatively expands knowledge (both in waking and in sleep), and comes up with solutions to problems, action trajectories, and more.|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
For a typical school kid, learn drive is supplanted with teaching-and-homework, creativity is largely absent, and sleep is injured|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Respect for the natural creativity cycle makes it easy to reproduce high learning and high creativity on a daily basis.|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Incremental learning supports learn drive, dream drive, spontaneous creativity, and self-directed expansion of knowledge.|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
"
Sleepiness and the sense of boredom are fantastic weapons against brain mismanagement. If we eliminate these, we expose the brain to the damage of bad sleep and bad learning."|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
"
Pushing the brain to its limits does not benefit the evolution of the brain. It may exert an evolutionary pressure opposite to the one intended"|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
All the child needs for healthy development is access to rich environments and freedom to navigate those environments|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Those who accelerate early may stagnate early|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Understanding childhood amnesia is essential for protecting kids from the harm of early acceleration programs|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Rapid growth of the brain in early development involves neurogenesis and other processes that interfere with survival of early memories.|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Before puberty, brain development is more about structural crystallization than about declarative learning. This is why play and exploration should receive priority over schooling|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Early schooling is likely to cause an accelerated loss of childhood memories|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
No daycare can ever compete with good parenting!|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
The younger the brain, the greater the possible negative impact of chronic stress|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
The formula for genius is parental love. Exposure to trauma and chronic stress are harmful to brain growth.|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
One of the greatest sins of schooling is that it destroys passions by undermining the learn drive|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
From decade to decade we crank up the pressure of schooling. We push kids harder and harder to achieve more and more. In the process, schools are highly efficient killers of childhood passions and the learn drive. This is highly detrimental to further progress of mankind|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Children often hate school and they have well justified reasons|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
By sketching the climbing pathways, we slow down or prevent the new generation from scaling new heights|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Starting the school from reading and counting is an artifact of adult-centric view of education|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Early academic instruction without the consent of the child is inhumane and a violation of a child's rights|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Childhood passions can germinate and branch out in many directions. All they need is a conducive exploratory environment. Passions feed on time, love, and access to knowledge. The latter is pretty easy in the era of the Internet|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Schooling defers the need for independent and creative thinking till adulthood|Piotr Wozniak|https://supermemo.guru/wiki/I_would_never_send_my_kids_to_school|I would never send my kids to school
Teacher's most noble goal is to get all his students surpass his own knowledge and skills.|Piotr Wozniak|https://supermemo.guru/wiki/Ban_on_homeschooling|Ban on homeschooling
All freedoms can be abused, which does not mean they should be taken away|Piotr Wozniak|https://supermemo.guru/wiki/Ban_on_homeschooling|Ban on homeschooling
Wrong models can serve as inspiration, even if they never lead to a paradigm shift|Piotr Wozniak|https://supermemo.guru/wiki/Ban_on_homeschooling|Ban on homeschooling
When employing models in practice, we can factor in their probabilistic validity by computing the expected cost of being wrong|Piotr Wozniak|https://supermemo.guru/wiki/Ban_on_homeschooling|Ban on homeschooling
Men are as good as women in providing for homeschooled kids. After weaning, all roots of inequality are gone. Homeschooling is gender neutral and should never feature on the feminist agenda|Piotr Wozniak|https://supermemo.guru/wiki/Ban_on_homeschooling|Ban on homeschooling
Heterogeneity of knowledge is the best safety valve protecting mankind in the long run|Piotr Wozniak|https://supermemo.guru/wiki/Ban_on_homeschooling|Ban on homeschooling
All forms of coercion in education should be minimized.|Piotr Wozniak|https://supermemo.guru/wiki/Ban_on_homeschooling|Ban on homeschooling
A fallacy is less harmful than a shortage of creative thought.|Piotr Wozniak|https://supermemo.guru/wiki/Ban_on_homeschooling|Ban on homeschooling
Denying freedom is unethical and dangerous. Deniers can be denied their freedoms too|Piotr Wozniak|https://supermemo.guru/wiki/Ban_on_homeschooling|Ban on homeschooling
Stubbornness is imprinted in human brain by design. It is an expression of neural efficiency. Not a flaw|Piotr Wozniak|https://supermemo.guru/wiki/Ban_on_homeschooling|Ban on homeschooling
Fundamentalists thrive in conditions of repression, and fade in conditions of freedom|Piotr Wozniak|https://supermemo.guru/wiki/Ban_on_homeschooling|Ban on homeschooling
Ban on homeschooling has its roots in political ideology. It comes from the dream of utopian mind engineering. It will fail for it stands against the freedom of thought, while the free human thought is one of the most powerful forces of nature.|Piotr Wozniak|https://supermemo.guru/wiki/Ban_on_homeschooling|Ban on homeschooling
Fake rewards lead to fake learning. Fake lives make unhappy societies|Piotr Wozniak|https://supermemo.guru/wiki/Destructive_impact_of_praise_in_learning|Destructive impact of praise in learning
Sense of safety provides a strong barrier against harmful rewards|Piotr Wozniak|https://supermemo.guru/wiki/Destructive_impact_of_praise_in_learning|Destructive impact of praise in learning
As a result of schooling, children rapidly lose their passion for learning, joy of exercise, and the zest for life in general|Piotr Wozniak|https://supermemo.guru/wiki/Destructive_impact_of_praise_in_learning|Destructive impact of praise in learning
Sensitivity to signals from the adult world increases a child's vulnerability to the harm of fake rewards|Piotr Wozniak|https://supermemo.guru/wiki/Destructive_impact_of_praise_in_learning|Destructive impact of praise in learning
Praise may be most harmful when it sweetens inefficient learning|Piotr Wozniak|https://supermemo.guru/wiki/Destructive_impact_of_praise_in_learning|Destructive impact of praise in learning
The sad truth is that once committed to schooling, kids need to be lead on a leash. That is the price we pay for the invention of the Prussian education system|Piotr Wozniak|https://supermemo.guru/wiki/Peter_Gray_under_attack_from_Larry_Sanger|Abandon early math instruction!
All forms of coercion in education should be eliminated|Piotr Wozniak|https://supermemo.guru/wiki/Peter_Gray_under_attack_from_Larry_Sanger|Abandon early math instruction!
Misemployment of the learn drive, the genius neural mechanisms developed in the course of evolution, is the key tragedy of modern mass education|Piotr Wozniak|https://supermemo.guru/wiki/Peter_Gray_under_attack_from_Larry_Sanger|Abandon early math instruction!
The brain that goes through years of schooling is poorly prepared for problem solving|Piotr Wozniak|https://supermemo.guru/wiki/Peter_Gray_under_attack_from_Larry_Sanger|Abandon early math instruction!
The path to better education will be long and meandering. Our biggest enemy is the current system of education that imprints rich mythology in our minds. Without good support from neuroscience, even the brightest mind can stand in opposition to the truth. For details see: Problem of schooling|Piotr Wozniak|https://supermemo.guru/wiki/Peter_Gray_under_attack_from_Larry_Sanger|Abandon early math instruction!
Kim and Education systems will fail in their quest for perfection. The problem is that most people think that Kim is bad, and school is good|Piotr Wozniak|https://supermemo.guru/wiki/Utopian_visions:_Education_via-a-vis_North_Korea|Utopian visions: Education via-a-vis North Korea
The myth of a perfect society (and perfect education) begins with the thought that if everyone did what I do, the life would be perfect|Piotr Wozniak|https://supermemo.guru/wiki/Utopian_visions:_Education_via-a-vis_North_Korea|Utopian visions: Education via-a-vis North Korea
The more we learn, the richer and more coherent the semantic network of knowledge, the less the need to resort to mnemonic techniques for knowledge of high applicability|Piotr Wozniak|https://supermemo.guru/wiki/Semantic_learning|Semantic learning
Incessant conditioning that involves asemantic learning is one of main reasons why schooling undermines human intelligence|Piotr Wozniak|https://supermemo.guru/wiki/Semantic_learning|Semantic learning
The inability to empathize with a young brain is the main source of design errors in education systems|Piotr Wozniak|https://supermemo.guru/wiki/Semantic_learning|Semantic learning
Education is based on wrong principles and a wrong design (Piotr Wozniak, 2017)|Piotr Wozniak|https://supermemo.guru/index.php?title=Problem_of_Schooling&printable=yes|Problem of Schooling
Important notes: the most important ideas are marked in yellow. Those are snippets I want you to remember most from my texts. If you do not have time for reading, reviewing those notes will tell you roughly what I want to say. If you disagree, you can dig deeper in the text to figure out my reasoning|Piotr Wozniak|https://supermemo.guru/index.php?title=Problem_of_Schooling&printable=yes|Problem of Schooling
Compulsory schooling is a blatant violation of human rights|Piotr Wozniak|https://supermemo.guru/wiki/Compulsory_schooling_must_end|Compulsory schooling must end
Without coercion, learning would be a pleasure, bad schools and bad teachers would disappear overnight, kids would be healthier and smile more, literacy would thrive, we would all gain on brain health and intelligence, societies would be more productive, and the world would be a happier place|Piotr Wozniak|https://supermemo.guru/wiki/Compulsory_schooling_must_end|Compulsory schooling must end
No daycare can ever compete with good parenting!|Piotr Wozniak|https://supermemo.guru/wiki/Daycare_misery|Daycare misery
It is possible to enslave people incrementally and meet no opposition|Piotr Wozniak|https://supermemo.guru/wiki/Modern_schooling_is_like_Soviet_economy|Modern schooling is like Soviet economy
Bad employment of SuperMemo might suppress the learn drive!|Piotr Wozniak|https://supermemo.guru/wiki/Modern_schooling_is_like_Soviet_economy|Modern schooling is like Soviet economy
Good brain comes with a warranty of good knowledge!|Piotr Wozniak|https://supermemo.guru/wiki/Schools_violate_the_Genius_Checklist|Schools violate the Genius Checklist
For kids who go to school sleepy, the whole idea of school is harmful. They would do better unschooled|Piotr Wozniak|https://supermemo.guru/wiki/Schools_violate_the_Genius_Checklist|Schools violate the Genius Checklist
Schools could improve dramatically if they just slowed down to match human cognitive capacity!|Piotr Wozniak|https://supermemo.guru/wiki/Schools_violate_the_Genius_Checklist|Schools violate the Genius Checklist
Schools do not contribute to human genius and creativity! All genius that comes out from school is the genius that came in too school in the first place|Piotr Wozniak|https://supermemo.guru/wiki/Schools_violate_the_Genius_Checklist|Schools violate the Genius Checklist
Compulsory schooling is a violation of human rights|Piotr Wozniak|https://supermemo.guru/wiki/10_mortal_sins_of_schooling|10 mortal sins of schooling
Children should have the right to vote because self-determination is an essential human right|Piotr Wozniak|https://supermemo.guru/wiki/Children_should_have_the_right_to_vote|Children should have the right to vote
Mass-production of graduates requires discipline. Discipline destroys the pleasure of learning. Enforcing discipline converts good intentions of a teacher into a torment of school for children|Piotr Wozniak|https://supermemo.guru/wiki/Prussian_discipline_inevitably_destroys_education|Prussian discipline inevitably destroys education
Internet makes us smarter!|Piotr Wozniak|https://supermemo.guru/wiki/Proof:_Internet_makes_us_smarter|Proof: Internet makes us smarter
Ebbinghaus methodology in investigating memory may provide a false impression that human memory is wildly more volatile than it actually is|Piotr Wozniak|https://supermemo.guru/wiki/Error_of_Ebbinghaus_forgetting_curve|Error of Ebbinghaus forgetting curve
With well formulated knowledge and with smart review we can break free from the depressing power of forgetting that was hinted by Ebbinghaus's research|Piotr Wozniak|https://supermemo.guru/wiki/Error_of_Ebbinghaus_forgetting_curve|Error of Ebbinghaus forgetting curve
In the conveyor belt of mass education, most of students get the short end of the stick|Piotr Wozniak|https://supermemo.guru/wiki/Learned_helplessness_vs._learn_drive|Learned helplessness vs. learn drive
Learned helplessness is the mechanism by which students gain classroom focus at the cost of creativity. In the process, they gradually lose their learn drive.|Piotr Wozniak|https://supermemo.guru/wiki/Learned_helplessness_vs._learn_drive|Learned helplessness vs. learn drive
Sleep deprivation speeds up the development of the hate of learning associated with schooling|Piotr Wozniak|https://supermemo.guru/wiki/Sleep_deprivation_amplifies_the_harm_of_schooling|Sleep deprivation amplifies the harm of schooling
In sleep deprivation, learning can undo prior learning via magnified interference|Piotr Wozniak|https://supermemo.guru/wiki/Sleep_deprivation_amplifies_the_harm_of_schooling|Sleep deprivation amplifies the harm of schooling
Learning in the condition of sleep deprivation today, may contribute to Alzheimer's disease decades later|Piotr Wozniak|https://supermemo.guru/wiki/Sleep_deprivation_amplifies_the_harm_of_schooling|Sleep deprivation amplifies the harm of schooling
Free sleep is a basic child's right|Piotr Wozniak|https://supermemo.guru/wiki/Sleep_deprivation_amplifies_the_harm_of_schooling|Sleep deprivation amplifies the harm of schooling
"
Sleepiness and the sense of boredom are fantastic weapons against brain mismanagement. If we eliminate these, we expose the brain to the damage of bad sleep and bad learning."|Piotr Wozniak|https://supermemo.guru/wiki/Myth:_Evolution_will_help_grow_a_better_student_brain|Myth: Evolution will help grow a better student brain
"
Pushing the brain to its limits does not benefit the evolution of the brain. It may exert an evolutionary pressure opposite to the one intended"|Piotr Wozniak|https://supermemo.guru/wiki/Myth:_Evolution_will_help_grow_a_better_student_brain|Myth: Evolution will help grow a better student brain
One of the greatest sins of schooling is that it destroys passions by undermining the learn drive|Piotr Wozniak|https://supermemo.guru/wiki/Passion_and_memory|Passion and memory
From decade to decade we crank up the pressure of schooling. We push kids harder and harder to achieve more and more. In the process, schools are highly efficient killers of childhood passions and the learn drive. This is highly detrimental to further progress of mankind|Piotr Wozniak|https://supermemo.guru/wiki/Passion_and_memory|Passion and memory
Free learning is a positive force that brings forth learning, knowledge, happy lives, and happy society|Piotr Wozniak|https://supermemo.guru/wiki/Free_learning|Free learning
Teachers find original minds disruptive. Schools are NOT a fertile ground for spawning creative attitudes|Piotr Wozniak|https://supermemo.guru/wiki/Dangers_of_being_a_Straight_A_student|Dangers of being a Straight A student
Laziness of teens and adults is comparable. The only disadvantage of the teen years is lesser knowledge and lesser maturity. Those factors affects teen valuations of knowledge, and options in life. Those valuations will evolve slowly, and adult impatience usually backfires. Free learning maximizes the speed of maturation|Piotr Wozniak|https://supermemo.guru/wiki/Myth:_students_are_lazy|Myth: Students are naturally lazy and do not like to learn
Schools fail because they disrespect and suppress basic learning, creativity, and problem solving mechanisms. For institutions responsible for fostering science, schools are egregiously ignorant of essential principles of how the brain works|Piotr Wozniak|https://supermemo.guru/wiki/Why_schools_fail|Why schools fail
The act of deleting a SuperMemo collection after an exam is the evidence of awareness that knowledge is dispensable and is only needed to get good grades|Piotr Wozniak|https://supermemo.guru/wiki/How_schools_kill_SuperMemo_and_incremental_reading|How schools kill SuperMemo and incremental reading
Bullying is innate and all kid groups left alone to their devices will likely experience bullying in the long run.|Piotr Wozniak|https://supermemo.guru/wiki/Bullying|Bullying
Evolving diversity of knowledge in society is essential for survival|Piotr Wozniak|https://supermemo.guru/wiki/School_curriculum_is_inherently_political|School curriculum is inherently political
Disagreements in science are the engine of progress|Piotr Wozniak|https://supermemo.guru/wiki/School_curriculum_is_inherently_political|School curriculum is inherently political
Fidgeting plays an important neurophysiological role and should not be suppressed|Piotr Wozniak|https://supermemo.guru/wiki/Fidgeting_is_good|Fidgeting is good
Striving at early achievement may result in compromising intelligence|Piotr Wozniak|https://supermemo.guru/wiki/Precocity_paradox|Precocity paradox
Teachers find original minds disruptive. Schools are NOT a fertile ground for spawning creative attitudes|Piotr Wozniak|https://supermemo.guru/wiki/Dangers_of_being_a_Straight_A_student|Dangers of being a Straight A student
This e-book explains the science of sleep with a view to maximizing the quality of sleep for best learning, creativity, and problem solving|Piotr Wozniak|https://supermemo.guru/wiki/Science_of_sleep|Science of sleep
Important notes: the most important ideas are marked in yellow. Those are snippets I want you to remember most from my texts. If you do not have time for reading, reviewing those notes will tell you roughly what I want to say. If you disagree, you can dig deeper in the text to figure out my reasoning|Piotr Wozniak|https://supermemo.guru/wiki/Science_of_sleep|Science of sleep
To maximize intelligence, we should focus on maximizing the acquisition of high-quality knowledge|Piotr Wozniak|https://supermemo.guru/wiki/Human_intelligence|Simple formula for high intelligence
As it is possible to condition a Pavlov's dog to fear the sound of a bell, it is possible to condition a human being to panic at the sight of a math formula|Piotr Wozniak|https://supermemo.guru/wiki/Toxic_memory|Toxic memory
Toxic memory is essential for understanding that early and accelerated education may be dangerous!|Piotr Wozniak|https://supermemo.guru/wiki/Toxic_memory|Toxic memory
Displeasure in learning carries a risk of developing toxic memories that may have a dramatic long-term impact on the Learn drive (i.e. interest in learning)|Piotr Wozniak|https://supermemo.guru/wiki/Toxic_memory|Toxic memory
The school system is an inherently unhappy structure. It has an uncanny ability to turn learning, one of the greatest joys of life, into a form of mental torture.|Piotr Wozniak|https://supermemo.guru/wiki/Toxic_memory|Toxic memory
Only natural learning reliant on the learn drive makes it possible to form a coherent mnemonic representations that last for life|Piotr Wozniak|https://supermemo.guru/wiki/Toxic_memory|Toxic memory
Misemployment of the learn drive, the genius neural mechanisms developed in the course of evolution, is the key tragedy of modern mass education|Piotr Wozniak|https://supermemo.guru/wiki/Toxic_memory|Toxic memory
The difference between a forgotten memory and a toxic memory in SuperMemo is that the first thing you remember about a toxic question is that you do not remember the answer|Piotr Wozniak|https://supermemo.guru/wiki/Toxic_memory|Toxic memory
Bad learning habits fostered by schooling underlie cognitive maladaptations in adult life, and might be the chief behavioral cause of Alzheimer's|Piotr Wozniak|https://supermemo.guru/wiki/How_schools_can_contribute_to_Alzheimer%27s_disease|How schools can contribute to Alzheimer's disease
Sturdy brain is the best insurance against senile dementia|Piotr Wozniak|https://supermemo.guru/wiki/How_schools_can_contribute_to_Alzheimer%27s_disease|How schools can contribute to Alzheimer's disease
As much as all electronic equipment provides conditions of good use, the brain manual calls for brain hygiene that includes smart learning and plenty of sleep|Piotr Wozniak|https://supermemo.guru/wiki/How_schools_can_contribute_to_Alzheimer%27s_disease|How schools can contribute to Alzheimer's disease
Disrespect for the hygiene of learning can be detrimental for the brain|Piotr Wozniak|https://supermemo.guru/wiki/Bad_learning_contributes_to_Alzheimer%27s|Bad learning contributes to Alzheimer's
Quality learning will not cause memory overload because it produces compact representations. However, bad learning in stressful conditions might go against the mental hygiene and indeed be harmful|Piotr Wozniak|https://supermemo.guru/wiki/Bad_learning_contributes_to_Alzheimer%27s|Bad learning contributes to Alzheimer's
Great achievement is less about brain power and more about giving the brain a chance|Piotr Wozniak|https://supermemo.guru/wiki/How_to_solve_any_problem%3F|How to solve any problem?
Conceptual computation is a simple chain of connected concepts streaming through your mind. Even the most complex problems can be reduced to simple links between simple ideas|Piotr Wozniak|https://supermemo.guru/wiki/How_to_solve_any_problem%3F|How to solve any problem?
Major portion of your time spent on problem solving should be spent in protected mental computation mode where all distractions should be considered mental pests|Piotr Wozniak|https://supermemo.guru/wiki/How_to_solve_any_problem%3F|How to solve any problem?
High creativity is based on an easy and unexpected activation of concept maps in mental computation|Piotr Wozniak|https://supermemo.guru/wiki/How_to_solve_any_problem%3F|How to solve any problem?
Creativity and attention stand in opposition. In the waking state, we gradually lose creative powers, but gain on the ability to focus|Piotr Wozniak|https://supermemo.guru/wiki/How_to_solve_any_problem%3F|How to solve any problem?
Employ incremental writing to organize mental computation and extend it beyond the limits of human memory. Incremental writing helps you creatively elaborate on your ideas and keep track of all your thoughts|Piotr Wozniak|https://supermemo.guru/wiki/How_to_solve_any_problem%3F|How to solve any problem?
First waking moments can be used to capture the remnants of nighttime knowledge processing. Many best ideas seem to come out directly from dreams|Piotr Wozniak|https://supermemo.guru/wiki/How_to_solve_any_problem%3F|How to solve any problem?
Morning routine protects the best 2-4 hours for creativity, and problem solving|Piotr Wozniak|https://supermemo.guru/wiki/How_to_solve_any_problem%3F|How to solve any problem?
In a healthy lifestyle, there is only one truly effective way to combat mental fatigue: sleep!!!|Piotr Wozniak|https://supermemo.guru/wiki/How_to_solve_any_problem%3F|How to solve any problem?
Evening routine should be all about protecting sleep, however, it can also be used for some slow untiring focused work, and passive learning|Piotr Wozniak|https://supermemo.guru/wiki/How_to_solve_any_problem%3F|How to solve any problem?
When you get stuck in problem solving, you can employ disruption in the form of learning. If it does not help, you can leave the protected mental mode and communicate with others or engage in brainstorming|Piotr Wozniak|https://supermemo.guru/wiki/How_to_solve_any_problem%3F|How to solve any problem?
If you get stuck while solving a problem, your first disruptive step is disruptive learning|Piotr Wozniak|https://supermemo.guru/wiki/How_to_solve_any_problem%3F|How to solve any problem?
Walk-talking is the best form of one-on-one face-to-face brainstorming I know|Piotr Wozniak|https://supermemo.guru/wiki/How_to_solve_any_problem%3F|How to solve any problem?
Severe cases of stagnation in problem solving may require the last resort weapon: forgetting. Forgetting may level out old wrong solution ideas. It may also lead to renewed optimism|Piotr Wozniak|https://supermemo.guru/wiki/How_to_solve_any_problem%3F|How to solve any problem?
There are no lazy people! There are only people who hate what they are supposed to do.|Piotr Wozniak|https://supermemo.guru/wiki/How_to_solve_any_problem%3F|How to solve any problem?
Education is based on wrong principles and a wrong design (Piotr Wozniak, 2017)|Piotr Wozniak|https://supermemo.guru/index.php?title=Problem_of_Schooling&printable=yes|Problem of Schooling
Important notes: the most important ideas are marked in yellow. Those are snippets I want you to remember most from my texts. If you do not have time for reading, reviewing those notes will tell you roughly what I want to say. If you disagree, you can dig deeper in the text to figure out my reasoning|Piotr Wozniak|https://supermemo.guru/index.php?title=Problem_of_Schooling&printable=yes|Problem of Schooling
Local optimization and the wisdom of the crowds can be employed to transition towards a perfect model of education.|Piotr Wozniak|https://supermemo.guru/wiki/Education_reform|Education Reform
Educational systems are optimized without employing the neural networks that power the learn drive. Education is optimized without employing the best natural optimization tool in existence. As a result, school systems drift in dangerous directions that affect millions of kids around the world. The negative outcomes will last for generations!|Piotr Wozniak|https://supermemo.guru/wiki/Education_reform|Education Reform
For human mind, the learn drive is the source of inexhaustible reward|Piotr Wozniak|https://supermemo.guru/wiki/Modern_education_is_a_threat_to_the_survival_of_mankind|Modern education is a threat to the survival of mankind
The best insurance policy for mankind is to free the young generation to explore the world in their own way|Piotr Wozniak|https://supermemo.guru/wiki/Modern_education_is_a_threat_to_the_survival_of_mankind|Modern education is a threat to the survival of mankind
Education is based on wrong principles and a wrong design (Piotr Wozniak, 2017)|Piotr Wozniak|https://supermemo.guru/wiki/Problem_of_schooling|Problem of Schooling
Important notes: the most important ideas are marked in yellow. Those are snippets I want you to remember most from my texts. If you do not have time for reading, reviewing those notes will tell you roughly what I want to say. If you disagree, you can dig deeper in the text to figure out my reasoning|Piotr Wozniak|https://supermemo.guru/wiki/Problem_of_schooling|Problem of Schooling
Brain connectivity is determined by functional demand|Piotr Wozniak|https://supermemo.guru/wiki/Concept_network|Concept network
Weakly active neurons are likely to seek new dendritic experience. Strongly active neurons are likely to share their axonal wisdom with other neurons|Piotr Wozniak|https://supermemo.guru/wiki/Concept_network|Concept network
In learning, intervals should be as long as it is necessary for a selected small proportion of knowledge to be forgotten. This proportion, called the forgetting index, can vary from 3% (for slower and meticulous learning) to 20% (for faster learning characterized by lower retention of knowledge)|Piotr Wozniak|https://supermemo.guru/wiki/General_principles_of_spaced_repetition|General principles of spaced repetition
Sleep deprivation speeds up the development of the hate of learning associated with schooling|Piotr Wozniak|https://supermemo.guru/wiki/Sleep_deprivation_amplifies_the_harm_of_schooling|Sleep deprivation amplifies the harm of schooling
In sleep deprivation, learning can undo prior learning via magnified interference|Piotr Wozniak|https://supermemo.guru/wiki/Sleep_deprivation_amplifies_the_harm_of_schooling|Sleep deprivation amplifies the harm of schooling
Learning in the condition of sleep deprivation today, may contribute to Alzheimer's disease decades later|Piotr Wozniak|https://supermemo.guru/wiki/Sleep_deprivation_amplifies_the_harm_of_schooling|Sleep deprivation amplifies the harm of schooling
Free sleep is a basic child's right|Piotr Wozniak|https://supermemo.guru/wiki/Sleep_deprivation_amplifies_the_harm_of_schooling|Sleep deprivation amplifies the harm of schooling
If you follow these rules religiously, you will be amazed by how much progress you can make in a decade|Piotr Wozniak|https://supermemo.guru/wiki/Genius_checklist|Genius checklist
When kids are deprived of freedom to make decisions in their most formative years, they can be left scarred for life|Piotr Wozniak|https://supermemo.guru/wiki/Genius_checklist|Genius checklist
Sticking with a 24-hours cycle has numerous advantages for DSPS sufferers. Life in harmony with the sun and nature might be the most enjoyable benefit|Piotr Wozniak|https://supermemo.guru/wiki/Curing_DSPS_and_insomnia|Curing DSPS and insomnia
The process of generalization is based on compiling facts, deriving concepts and rules, building higher-level models, and accumulating knowledge that is abstract/conceptual in nature. Abstract knowledge is knowledge of high abstractness that leads to high applicability that makes up the core of human intelligence|Piotr Wozniak|https://supermemo.guru/wiki/Abstract_knowledge|Abstract knowledge
